model,scenario,env,sample,iteration_index,iteration_id,warmup_healthy,warmup_duration_s,explore_duration_s,explore_peak_goodput_rps,explore_stop_reason,explore_stop_category,recovery_attempted,recovery_duration_s,recovery_success,refine_attempted,refine_duration_s,refine_success,sustained_goodput_rps,final_stop_reason,total_duration_s,peak_sustained_gap_rps,peak_sustained_gap_pct
z-ai-glm-5.2,ClickCount,Python-Flask,0,9,iteration-009-code,True,30.0,155.0,16770.3,"explore end (goodput=15774.1<95%*peak=15931.8 (3 checks)) peak=18436u/16770.3/s -> recovery settle attempt=1 users=13827 (75% peak, drop=5346, hold=45s)",goodput-collapse,True,45.0,True,True,451.0,True,23594.7,refine-goodput-stall,681.0,-6824.4,-28.92
z-ai-glm-5.2,ClickCount,Python-Flask,0,10,iteration-010-spec,True,30.0,149.0,13597.6,"explore end (goodput=12702.8<95%*peak=12917.7 (3 checks)) peak=15153u/13597.6/s -> recovery settle attempt=1 users=11365 (75% peak, drop=4394, hold=45s)",goodput-collapse,True,45.0,True,True,590.0,True,20394.1,refine-goodput-stall,814.0,-6796.5,-33.33
z-ai-glm-5.2,ClickCount,Rust-Actix,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,ClickCount,Rust-Actix,0,3,iteration-003-code,True,30.0,90.0,1956.5,"explore end (goodput=1562.6<95%*peak=1858.7 (3 checks)) peak=2216u/1956.5/s -> recovery settle attempt=1 users=1662 (75% peak, drop=735, hold=45s)",goodput-collapse,True,46.0,True,True,41.0,True,1052.3,refine-goodput-stall,207.0,904.2,85.93
z-ai-glm-5.2,ClickCount,Rust-Actix,0,4,iteration-004-spec,True,30.0,87.0,1950.5,"explore end (goodput=1685.5<95%*peak=1853.0 (3 checks)) peak=2305u/1950.5/s -> recovery settle attempt=1 users=1729 (75% peak, drop=668, hold=45s)",goodput-collapse,True,46.0,True,True,42.0,True,1029.7,refine-goodput-stall,205.0,920.8,89.42
z-ai-glm-5.2,ClickCount,Rust-Actix,0,5,iteration-005-code,True,30.0,153.0,3901.4,"explore end (p95=1400>1000ms) peak=4491u/3901.4/s -> recovery settle attempt=1 users=3368 (75% peak, drop=1303, hold=45s)",p95-latency,True,135.0,False,False,,,0.0,recovery-unhealthy,318.0,3901.4,
z-ai-glm-5.2,ClickCount,Rust-Actix,0,6,iteration-006-spec,True,30.0,119.0,4648.2,"explore end (goodput=4378.0<95%*peak=4415.8 (3 checks)) peak=5254u/4648.2/s -> recovery settle attempt=1 users=3940 (75% peak, drop=1524, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2816.5,refine-goodput-stall,235.0,1831.7,65.03
z-ai-glm-5.2,ClickCount,Rust-Actix,0,7,iteration-007-spec,True,30.0,128.0,4304.6,"explore end (goodput=4010.4<95%*peak=4089.4 (3 checks)) peak=5052u/4304.6/s -> recovery settle attempt=1 users=3789 (75% peak, drop=1263, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2656.4,refine-goodput-stall,244.0,1648.2,62.05
z-ai-glm-5.2,ClickCount,Rust-Actix,0,8,iteration-008-code,True,30.0,127.0,4608.5,"explore end (p95=1100>1000ms) peak=5052u/4608.5/s -> recovery settle attempt=1 users=3789 (75% peak, drop=1675, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,2649.8,refine-goodput-stall,243.0,1958.7,73.92
z-ai-glm-5.2,ClickCount,Rust-Actix,0,9,iteration-009-spec,True,30.0,123.0,4463.3,"explore end (goodput=4120.6<95%*peak=4240.1 (3 checks)) peak=5052u/4463.3/s -> recovery settle attempt=1 users=3789 (75% peak, drop=1465, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2713.8,refine-goodput-stall,239.0,1749.5,64.47
z-ai-glm-5.2,ClickCount,Rust-Actix,0,10,iteration-010-code,True,30.0,126.0,4837.5,"explore end (p95=1100>1000ms) peak=5464u/4837.5/s -> recovery settle attempt=1 users=4098 (75% peak, drop=1585, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,2675.9,refine-goodput-stall,242.0,2161.6,80.78
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,1,iteration-001-code,True,30.0,384.0,15291.1,"explore end (p95=1700>1000ms) peak=19173u/15291.1/s -> recovery settle attempt=1 users=14380 (75% peak, drop=5560, hold=45s)",p95-latency,True,45.0,True,True,211.0,True,15739.7,refine-goodput-stall,670.0,-448.6,-2.85
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,4,iteration-004-code,True,30.0,301.0,23012.8,"explore end (p95=1600>1000ms) peak=26240u/23012.8/s -> recovery settle attempt=1 users=19680 (75% peak, drop=7610, hold=45s)",p95-latency,True,45.0,True,True,329.0,True,29021.9,refine-goodput-stall,705.0,-6009.1,-20.71
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,5,iteration-005-spec,True,30.0,302.0,21978.9,"explore end (p95=1200>1000ms) peak=25231u/21978.9/s -> recovery settle attempt=1 users=18923 (75% peak, drop=7317, hold=45s)",p95-latency,True,45.0,True,True,777.0,True,28781.2,refine-goodput-stall,1154.0,-6802.3,-23.63
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,6,iteration-006-code,True,30.0,295.0,24314.6,"explore end (p95=1500>1000ms) peak=27290u/24314.6/s -> recovery settle attempt=1 users=20468 (75% peak, drop=7914, hold=45s)",p95-latency,True,45.0,True,True,64.0,True,21343.8,refine-goodput-stall,434.0,2970.8,13.92
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,7,iteration-007-spec,True,30.0,296.0,24678.0,"explore end (p95=1100>1000ms) peak=27290u/24678.0/s -> recovery settle attempt=1 users=20468 (75% peak, drop=7914, hold=45s)",p95-latency,True,45.0,True,True,64.0,True,21054.9,refine-goodput-stall,435.0,3623.1,17.21
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,8,iteration-008-code,True,30.0,298.0,23800.2,"explore end (p95=1100>1000ms) peak=27290u/23800.2/s -> recovery settle attempt=1 users=20468 (75% peak, drop=6822, hold=45s)",p95-latency,True,45.0,True,True,64.0,True,21381.8,refine-goodput-stall,437.0,2418.4,11.31
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,9,iteration-009-code,True,30.0,293.0,23789.9,"explore end (p95=2700>1000ms) peak=27290u/23789.9/s -> recovery settle attempt=1 users=20468 (75% peak, drop=7914, hold=45s)",p95-latency,True,45.0,True,True,194.0,True,25985.1,refine-goodput-stall,562.0,-2195.2,-8.45
z-ai-glm-5.2,ParcelPinLockerPickup,Go-net-http,0,10,iteration-010-spec,True,30.0,290.0,23490.8,"explore end (p95=1600>1000ms) peak=27290u/23490.8/s -> recovery settle attempt=1 users=20468 (75% peak, drop=7914, hold=45s)",p95-latency,True,45.0,True,True,62.0,True,21233.4,refine-goodput-stall,427.0,2257.4,10.63
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,0,iteration-000-baseline,True,30.0,329.0,9300.2,"explore end (p95=1100>1000ms) peak=12953u/9300.2/s -> recovery settle attempt=1 users=9715 (75% peak, drop=3756, hold=45s)",p95-latency,True,45.0,True,True,97.0,True,8283.1,refine-goodput-stall,501.0,1017.1,12.28
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,1,iteration-001-code,True,30.0,242.0,9682.6,"explore end (goodput=9101.6<95%*peak=9198.5 (3 checks)) peak=11976u/9682.6/s -> recovery settle attempt=1 users=8982 (75% peak, drop=3473, hold=45s)",goodput-collapse,True,45.0,True,True,62.0,True,8080.2,refine-goodput-stall,379.0,1602.4,19.83
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,2,iteration-002-spec,True,30.0,226.0,8037.7,"explore end (p95=1100>1000ms) peak=8750u/8037.7/s -> recovery settle attempt=1 users=6562 (75% peak, drop=2902, hold=45s)",p95-latency,True,45.0,True,True,84.0,True,6947.2,refine-goodput-stall,385.0,1090.5,15.70
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,3,iteration-003-spec,True,30.0,250.0,9822.1,"explore end (goodput=9122.1<95%*peak=9331.0 (3 checks)) peak=11515u/9822.1/s -> recovery settle attempt=1 users=8636 (75% peak, drop=3340, hold=45s)",goodput-collapse,True,45.0,True,True,144.0,True,8656.2,refine-goodput-stall,469.0,1165.9,13.47
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,4,iteration-004-spec,True,30.0,236.0,10883.4,"explore end (goodput=10293.4<95%*peak=10339.2 (3 checks)) peak=12953u/10883.4/s -> recovery settle attempt=1 users=9715 (75% peak, drop=3756, hold=45s)",goodput-collapse,True,90.0,True,True,62.0,True,8066.3,overload-peak,418.0,2817.1,34.92
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,5,iteration-005-spec,True,30.0,232.0,11704.1,"explore end (goodput=11063.1<95%*peak=11118.9 (3 checks)) peak=13471u/11704.1/s -> recovery settle attempt=1 users=10103 (75% peak, drop=4467, hold=45s)",goodput-collapse,True,136.0,False,False,,,0.0,recovery-unhealthy,398.0,11704.1,
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,6,iteration-006-spec,True,30.0,231.0,11713.1,"explore end (fail%=2.0>thr=2.0) peak=14010u/11713.1/s -> recovery settle attempt=1 users=10508 (75% peak, drop=3502, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,396.0,11713.1,
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,7,iteration-007-code,True,30.0,222.0,9657.6,"explore end (goodput=9112.4<95%*peak=9174.7 (3 checks)) peak=11072u/9657.6/s -> recovery settle attempt=1 users=8304 (75% peak, drop=2768, hold=45s)",goodput-collapse,True,90.0,True,True,20.0,False,,overload-peak,362.0,,
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,8,iteration-008-code,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,9,iteration-009-code,True,30.0,236.0,11930.7,"explore end (goodput=11081.2<95%*peak=11334.2 (3 checks)) peak=14570u/11930.7/s -> recovery settle attempt=1 users=10928 (75% peak, drop=3642, hold=45s)",goodput-collapse,True,136.0,False,False,,,0.0,recovery-unhealthy,402.0,11930.7,
z-ai-glm-5.2,ParcelPinLockerPickup,Python-Flask,0,10,iteration-010-spec,True,30.0,227.0,12061.4,"explore end (goodput=11315.5<95%*peak=11458.3 (3 checks)) peak=14570u/12061.4/s -> recovery settle attempt=1 users=10928 (75% peak, drop=3642, hold=45s)",goodput-collapse,True,135.0,False,False,,,0.0,recovery-unhealthy,392.0,12061.4,
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,2,iteration-002-code,True,30.0,295.0,8006.1,"explore end (goodput=7329.5<95%*peak=7605.8 (3 checks)) peak=9843u/8006.1/s -> recovery settle attempt=1 users=7382 (75% peak, drop=2855, hold=45s)",goodput-collapse,True,45.0,True,True,88.0,True,7736.2,refine-goodput-stall,458.0,269.9,3.49
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,3,iteration-003-spec,True,30.0,340.0,19232.6,"explore end (p95=1600>1000ms) peak=23328u/19232.6/s -> recovery settle attempt=1 users=17496 (75% peak, drop=6765, hold=45s)",p95-latency,True,45.0,True,True,84.0,True,17956.3,refine-goodput-stall,499.0,1276.3,7.11
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,5,iteration-005-code,True,30.0,299.0,22178.2,"explore end (p95=1800>1000ms) peak=26240u/22178.2/s -> recovery settle attempt=1 users=19680 (75% peak, drop=7610, hold=45s)",p95-latency,True,45.0,True,True,197.0,True,25238.6,refine-goodput-stall,571.0,-3060.4,-12.13
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,6,iteration-006-spec,True,30.0,310.0,21990.9,"explore end (p95=1700>1000ms) peak=26240u/21990.9/s -> recovery settle attempt=1 users=19680 (75% peak, drop=7610, hold=45s)",p95-latency,True,45.0,True,True,331.0,True,26337.4,refine-goodput-stall,716.0,-4346.5,-16.50
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,7,iteration-007-code,True,30.0,300.0,22548.4,"explore end (goodput=21052.7<95%*peak=21421.0 (3 checks)) peak=25231u/22548.4/s -> recovery settle attempt=1 users=18923 (75% peak, drop=7317, hold=45s)",goodput-collapse,True,46.0,True,True,219.0,True,24303.5,refine-goodput-stall,595.0,-1755.1,-7.22
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,8,iteration-008-spec,True,30.0,228.0,25084.5,"explore end (fail%=3.0>thr=2.0) peak=27290u/25084.5/s -> recovery settle attempt=1 users=20468 (75% peak, drop=9049, hold=45s)",failure-rate,True,136.0,False,False,,,0.0,recovery-unhealthy,394.0,25084.5,
z-ai-glm-5.2,ParcelPinLockerPickup,Rust-Actix,0,10,iteration-010-code,True,30.0,232.0,24377.8,"explore end (goodput=22153.8<95%*peak=23158.9 (3 checks)) peak=27290u/24377.8/s -> recovery settle attempt=1 users=20468 (75% peak, drop=7914, hold=45s)",goodput-collapse,True,45.0,True,True,52.0,True,15291.7,refine-goodput-stall,359.0,9086.1,59.42
z-ai-glm-5.2,Petstore,Go-net-http,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,Petstore,Go-net-http,0,4,iteration-004-code,True,30.0,274.0,20749.0,"explore end (p95=1100>1000ms) peak=27290u/20749.0/s -> recovery settle attempt=1 users=20468 (75% peak, drop=6822, hold=45s)",p95-latency,True,46.0,True,True,64.0,True,17896.2,refine-goodput-stall,414.0,2852.8,15.94
z-ai-glm-5.2,Petstore,Go-net-http,0,5,iteration-005-code,True,31.0,318.0,29737.9,"explore end (p95=1100>1000ms) peak=37348u/29737.9/s -> recovery settle attempt=1 users=28011 (75% peak, drop=10831, hold=45s)",p95-latency,True,45.0,True,True,105.0,True,26745.2,refine-goodput-stall,499.0,2992.7,11.19
z-ai-glm-5.2,Petstore,Go-net-http,0,6,iteration-006-spec,True,31.0,334.0,36066.3,"explore end (p95=1100>1000ms) peak=45440u/36066.3/s -> recovery settle attempt=1 users=34080 (75% peak, drop=13178, hold=45s)",p95-latency,True,45.0,True,True,105.0,True,29047.3,refine-goodput-stall,515.0,7019.0,24.16
z-ai-glm-5.2,Petstore,Go-net-http,0,7,iteration-007-spec,True,31.0,546.0,33742.2,"explore end (p95=1300>1000ms) peak=49148u/33742.2/s -> recovery settle attempt=1 users=36861 (75% peak, drop=22935, hold=45s)",p95-latency,True,45.0,True,True,44.0,True,26409.7,refine-goodput-stall,666.0,7332.5,27.76
z-ai-glm-5.2,Petstore,Go-net-http,0,8,iteration-008-code,True,30.0,458.0,29951.5,"explore end (p95=1100>1000ms) peak=38842u/29951.5/s -> recovery settle attempt=1 users=29132 (75% peak, drop=12880, hold=45s)",p95-latency,True,45.0,True,True,126.0,True,25417.5,refine-goodput-stall,659.0,4534.0,17.84
z-ai-glm-5.2,Petstore,Go-net-http,0,9,iteration-009-spec,True,30.0,293.0,21352.7,"explore end (p95=1300>1000ms) peak=26240u/21352.7/s -> recovery settle attempt=1 users=19680 (75% peak, drop=7610, hold=45s)",p95-latency,True,45.0,True,True,126.0,True,18769.9,refine-goodput-stall,494.0,2582.8,13.76
z-ai-glm-5.2,Petstore,Go-net-http,0,10,iteration-010-spec,True,30.0,240.0,21783.1,"explore end (p95=1100>1000ms) peak=26240u/21783.1/s -> recovery settle attempt=1 users=19680 (75% peak, drop=7610, hold=45s)",p95-latency,True,45.0,True,True,83.0,True,18408.9,refine-goodput-stall,398.0,3374.2,18.33
z-ai-glm-5.2,Petstore,Python-Flask,0,0,iteration-000-baseline,True,30.0,131.0,2866.6,"explore end (goodput=2629.3<95%*peak=2723.3 (3 checks)) peak=3155u/2866.6/s -> recovery settle attempt=1 users=2366 (75% peak, drop=1182, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,1837.5,refine-goodput-stall,247.0,1029.1,56.01
z-ai-glm-5.2,Petstore,Python-Flask,0,1,iteration-001-code,True,30.0,130.0,3444.5,"explore end (goodput=3221.9<95%*peak=3272.3 (3 checks)) peak=3838u/3444.5/s -> recovery settle attempt=1 users=2878 (75% peak, drop=1114, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2503.0,refine-goodput-stall,246.0,941.5,37.61
z-ai-glm-5.2,Petstore,Python-Flask,0,2,iteration-002-spec,True,30.0,153.0,3901.5,"explore end (p95=1100>1000ms) peak=4491u/3901.5/s -> recovery settle attempt=1 users=3368 (75% peak, drop=1490, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,2518.4,refine-goodput-stall,269.0,1383.1,54.92
z-ai-glm-5.2,Petstore,Python-Flask,0,3,iteration-003-spec,True,30.0,145.0,4073.3,"explore end (goodput=3763.5<95%*peak=3869.6 (3 checks)) peak=4671u/4073.3/s -> recovery settle attempt=1 users=3503 (75% peak, drop=1355, hold=45s)",goodput-collapse,True,45.0,True,True,42.0,True,2476.5,refine-goodput-stall,262.0,1596.8,64.48
z-ai-glm-5.2,Petstore,Python-Flask,0,4,iteration-004-spec,True,30.0,111.0,4331.8,"explore end (goodput=3784.2<95%*peak=4115.2 (3 checks)) peak=4671u/4331.8/s -> recovery settle attempt=1 users=3503 (75% peak, drop=1549, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2490.7,refine-goodput-stall,227.0,1841.1,73.92
z-ai-glm-5.2,Petstore,Python-Flask,0,5,iteration-005-spec,True,30.0,116.0,4875.0,"explore end (goodput=4620.8<95%*peak=4631.2 (3 checks)) peak=5464u/4875.0/s -> recovery settle attempt=1 users=4098 (75% peak, drop=1585, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2807.1,refine-goodput-stall,232.0,2067.9,73.67
z-ai-glm-5.2,Petstore,Python-Flask,0,6,iteration-006-code,True,30.0,122.0,4678.3,"explore end (goodput=4345.9<95%*peak=4444.4 (3 checks)) peak=5464u/4678.3/s -> recovery settle attempt=1 users=4098 (75% peak, drop=1366, hold=45s)",goodput-collapse,True,136.0,False,False,,,0.0,recovery-unhealthy,288.0,4678.3,
z-ai-glm-5.2,Petstore,Python-Flask,0,7,iteration-007-spec,True,30.0,125.0,4683.6,"explore end (goodput=4438.5<95%*peak=4449.4 (3 checks)) peak=5254u/4683.6/s -> recovery settle attempt=1 users=3940 (75% peak, drop=1743, hold=45s)",goodput-collapse,True,45.0,True,True,43.0,True,2737.2,refine-goodput-stall,243.0,1946.4,71.11
z-ai-glm-5.2,Petstore,Python-Flask,0,8,iteration-008-code,True,30.0,121.0,4224.4,"explore end (goodput=3914.4<95%*peak=4013.2 (3 checks)) peak=4858u/4224.4/s -> recovery settle attempt=1 users=3644 (75% peak, drop=1408, hold=45s)",goodput-collapse,True,45.0,True,True,43.0,True,2449.4,refine-goodput-stall,239.0,1775.0,72.47
z-ai-glm-5.2,Petstore,Python-Flask,0,9,iteration-009-spec,True,30.0,119.0,4310.5,"explore end (goodput=3910.7<95%*peak=4095.0 (3 checks)) peak=4858u/4310.5/s -> recovery settle attempt=1 users=3644 (75% peak, drop=1408, hold=45s)",goodput-collapse,True,136.0,False,False,,,0.0,recovery-unhealthy,285.0,4310.5,
z-ai-glm-5.2,Petstore,Python-Flask,0,10,iteration-010-code,True,30.0,116.0,4897.6,"explore end (goodput=4615.3<95%*peak=4652.7 (3 checks)) peak=5464u/4897.6/s -> recovery settle attempt=1 users=4098 (75% peak, drop=1812, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2822.3,refine-goodput-stall,232.0,2075.3,73.53
z-ai-glm-5.2,Petstore,Rust-Actix,0,0,iteration-000-baseline,True,30.0,416.0,13476.5,"explore end (fail%=2.2>thr=2.0) peak=28382u/13476.5/s -> recovery settle attempt=1 users=21286 (75% peak, drop=13245, hold=45s)",failure-rate,True,137.0,False,False,,,0.0,recovery-unhealthy,583.0,13476.5,
z-ai-glm-5.2,Petstore,Rust-Actix,0,1,iteration-001-code,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,Petstore,Rust-Actix,0,2,iteration-002-code,True,30.0,313.0,13489.9,"explore end (goodput=12506.4<95%*peak=12815.4 (3 checks)) peak=17727u/13489.9/s -> recovery settle attempt=1 users=13295 (75% peak, drop=10033, hold=45s)",goodput-collapse,True,45.0,True,True,63.0,True,11488.6,overload-peak,451.0,2001.3,17.42
z-ai-glm-5.2,Petstore,Rust-Actix,0,3,iteration-003-spec,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,Petstore,Rust-Actix,0,4,iteration-004-spec,False,31.0,,,,,False,,,False,,,0.0,warmup-unhealthy,31.0,,
z-ai-glm-5.2,Petstore,Rust-Actix,0,8,iteration-008-code,True,30.0,352.0,13419.2,"explore end (goodput=12609.0<95%*peak=12748.2 (3 checks)) peak=19173u/13419.2/s -> recovery settle attempt=1 users=14380 (75% peak, drop=12910, hold=45s)",goodput-collapse,True,45.0,True,True,68.0,True,10962.6,overload-peak,495.0,2456.6,22.41
z-ai-glm-5.2,Petstore,Rust-Actix,0,9,iteration-009-spec,True,30.0,375.0,13401.9,"explore end (goodput=12558.6<95%*peak=12731.8 (3 checks)) peak=19173u/13401.9/s -> recovery settle attempt=1 users=14380 (75% peak, drop=9881, hold=45s)",goodput-collapse,True,45.0,True,True,86.0,True,12217.0,refine-goodput-stall,536.0,1184.9,9.70
z-ai-glm-5.2,Petstore,Rust-Actix,0,10,iteration-010-spec,True,31.0,342.0,13505.5,"explore end (goodput=12479.0<95%*peak=12830.2 (3 checks)) peak=18436u/13505.5/s -> recovery settle attempt=1 users=13827 (75% peak, drop=15690, hold=45s)",goodput-collapse,True,46.0,True,True,72.0,True,10603.0,overload-peak,491.0,2902.5,27.37
z-ai-glm-5.2,Recipes,Go-net-http,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,Recipes,Go-net-http,0,1,iteration-001-code,True,30.0,120.0,2935.0,"explore end (goodput=2641.2<95%*peak=2788.2 (3 checks)) peak=3412u/2935.0/s -> recovery settle attempt=1 users=2559 (75% peak, drop=989, hold=45s)",goodput-collapse,True,135.0,False,False,,,0.0,recovery-unhealthy,285.0,2935.0,
z-ai-glm-5.2,Recipes,Go-net-http,0,2,iteration-002-code,True,30.0,298.0,24263.6,"explore end (p95=1100>1000ms) peak=30698u/24263.6/s -> recovery settle attempt=1 users=23024 (75% peak, drop=10179, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,21542.3,refine-goodput-stall,414.0,2721.3,12.63
z-ai-glm-5.2,Recipes,Go-net-http,0,3,iteration-003-spec,True,30.0,260.0,43724.3,"explore end (fail%=2.0>thr=2.0) peak=51114u/43724.3/s -> recovery settle attempt=1 users=38336 (75% peak, drop=14823, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,425.0,43724.3,
z-ai-glm-5.2,Recipes,Go-net-http,0,4,iteration-004-code,True,30.0,304.0,45799.2,"explore end (p95=1100>1000ms) peak=55285u/45799.2/s -> recovery settle attempt=1 users=41464 (75% peak, drop=16032, hold=45s)",p95-latency,True,91.0,True,True,62.0,True,34854.6,refine-goodput-stall,487.0,10944.6,31.40
z-ai-glm-5.2,Recipes,Go-net-http,0,5,iteration-005-spec,True,30.0,323.0,48713.6,"explore end (p95=1200>1000ms) peak=62188u/48713.6/s -> recovery settle attempt=1 users=46641 (75% peak, drop=18035, hold=45s)",p95-latency,True,45.0,True,True,62.0,True,37077.4,refine-goodput-stall,460.0,11636.2,31.38
z-ai-glm-5.2,Recipes,Go-net-http,0,6,iteration-006-code,True,30.0,314.0,53458.8,"explore end (p95=1200>1000ms) peak=64676u/53458.8/s -> recovery settle attempt=1 users=48507 (75% peak, drop=18756, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,41238.9,refine-goodput-stall,430.0,12219.9,29.63
z-ai-glm-5.2,Recipes,Go-net-http,0,7,iteration-007-spec,True,30.0,318.0,59586.3,"explore end (p95=1100>1000ms) peak=72752u/59586.3/s -> recovery settle attempt=1 users=54564 (75% peak, drop=21098, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,44850.9,refine-goodput-stall,434.0,14735.4,32.85
z-ai-glm-5.2,Recipes,Go-net-http,0,8,iteration-008-code,True,30.0,328.0,59942.0,"explore end (p95=2100>1000ms) peak=75662u/59942.0/s -> recovery settle attempt=1 users=56746 (75% peak, drop=21942, hold=45s)",p95-latency,True,90.0,True,True,48.0,True,35072.2,refine-goodput-stall,496.0,24869.8,70.91
z-ai-glm-5.2,Recipes,Go-net-http,0,9,iteration-009-code,True,30.0,321.0,58803.0,"explore end (p95=1200>1000ms) peak=72752u/58803.0/s -> recovery settle attempt=1 users=54564 (75% peak, drop=21098, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,40394.0,refine-goodput-stall,437.0,18409.0,45.57
z-ai-glm-5.2,Recipes,Go-net-http,0,10,iteration-010-spec,True,30.0,337.0,56788.3,"explore end (p95=1900>1000ms) peak=69954u/56788.3/s -> recovery settle attempt=1 users=52466 (75% peak, drop=23196, hold=45s)",p95-latency,True,45.0,True,True,45.0,True,40414.0,refine-goodput-stall,457.0,16374.3,40.52
z-ai-glm-5.2,Recipes,Python-Flask,0,0,iteration-000-baseline,True,30.0,117.0,2721.6,"explore end (goodput=2365.0<95%*peak=2585.5 (3 checks)) peak=3155u/2721.6/s -> recovery settle attempt=1 users=2366 (75% peak, drop=915, hold=45s)",goodput-collapse,True,135.0,False,False,,,0.0,recovery-unhealthy,282.0,2721.6,
z-ai-glm-5.2,Recipes,Python-Flask,0,1,iteration-001-spec,True,30.0,149.0,3289.1,"explore end (goodput=3025.9<95%*peak=3124.6 (3 checks)) peak=3690u/3289.1/s -> recovery settle attempt=1 users=2768 (75% peak, drop=1224, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,2046.2,refine-goodput-stall,265.0,1242.9,60.74
z-ai-glm-5.2,Recipes,Python-Flask,0,2,iteration-002-code,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
z-ai-glm-5.2,Recipes,Python-Flask,0,3,iteration-003-code,True,30.0,170.0,4252.0,"explore end (p95=1100>1000ms) peak=4858u/4252.0/s -> recovery settle attempt=1 users=3644 (75% peak, drop=1610, hold=45s)",p95-latency,True,136.0,False,False,,,0.0,recovery-unhealthy,336.0,4252.0,
z-ai-glm-5.2,Recipes,Python-Flask,0,4,iteration-004-spec,True,30.0,156.0,4776.8,"explore end (p95=1200>1000ms) peak=5683u/4776.8/s -> recovery settle attempt=1 users=4262 (75% peak, drop=1648, hold=45s)",p95-latency,True,136.0,False,False,,,0.0,recovery-unhealthy,322.0,4776.8,
z-ai-glm-5.2,Recipes,Python-Flask,0,5,iteration-005-spec,True,30.0,204.0,6200.2,"explore end (goodput=5582.2<95%*peak=5890.2 (3 checks)) peak=6914u/6200.2/s -> recovery settle attempt=1 users=5186 (75% peak, drop=2592, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,3930.9,refine-goodput-stall,320.0,2269.3,57.73
